quarter,month,week,track,artist,label,hot100_rank,hot100_last_week,hot100_peak,hot100_woc,hot100_change,hot100_growth_rate,hot100_acceleration,radio_rank,radio_last_week,radio_peak,radio_woc,radio_change,radio_growth_rate,radio_acceleration,streaming_rank,streaming_last_week,streaming_peak,streaming_woc,streaming_change,streaming_growth_rate,streaming_acceleration,sales_rank,sales_last_week,sales_peak,sales_woc,sales_change,sales_growth_rate,sales_acceleration,apple_rank,apple_last_week,apple_peak,apple_woc,apple_change,apple_growth_rate,apple_acceleration,spotify_rank,spotify_last_week,spotify_peak,spotify_woc,spotify_change,spotify_growth_rate,spotify_acceleration,spotify_streams,is_collab,is_top_artist,is_top_label,is_holiday_season,is_summer_season,is_award_season,available_platforms,best_platform,platform_change_momentum,platform_acceleration_momentum,platform_divergence,spotify_vs_apple,streaming_vs_radio,streaming_vs_sales,radio_vs_sales,spotify_leads_apple,streaming_leads_radio,streaming_leads_sales,radio_leads_sales
2,6,26,Fortnight,Taylor Swift Featuring Post Malone,Taylor Swift,13,13,1,9,0.0,0.0,0.01,9,8,7,9,-0.02,-0.12,0.0,18,15,1,9,-0.06,-0.2,-0.08,0,0,0,0,0.0,0.0,0.0,26,20,1,9,-0.06,-0.3,-0.03,17,17,1,9,0.0,0.0,0.0,6949638,1,0,1,0,1,0,5,radio,-4.67,-0.03,0.13,0.18,-0.18,0.0,0.0,-0.16,0.37,-0.14,-0.14
2,6,26,Like That,"Future, Metro Boomin & Kendrick Lamar",Wilburn Holding Co./Boominati/Epic/Republic,14,15,1,13,0.01,0.07,0.02,15,17,13,11,0.04,0.12,0.08,16,14,1,13,-0.04,-0.14,-0.04,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,15,15,1,13,0.0,0.0,0.0,7122633,1,0,0,0,1,0,4,hot100,0.33,0.02,0.14,0.0,-0.02,0.0,0.0,0.0,-0.0,-1.0,0.0
2,6,26,Cowgirls,Morgan Wallen Featuring ERNEST,Big Loud Records / Mercury Records / Republic Records,15,17,15,27,0.02,0.12,0.0,17,22,17,6,0.1,0.23,0.02,17,23,17,13,0.12,0.26,0.12,22,0,22,3,0.16,0.0,0.16,22,28,12,24,0.06,0.21,-0.1,21,23,21,61,0.01,0.09,-0.02,6488356,1,0,0,0,1,0,6,hot100,7.83,0.04,0.28,0.12,0.0,0.54,0.54,0.5,0.32,0.3,1.0
2,6,26,"Good Luck, Babe!",Chappell Roan,Chappell Roan PS/ Island,16,21,16,11,0.05,0.24,0.0,49,0,49,1,0.04,0.0,0.04,13,20,13,9,0.14,0.35,0.1,0,0,0,0,0.0,0.0,0.0,65,96,7,2,0.31,0.32,0.26,8,12,8,11,0.02,0.33,0.02,11639834,0,1,1,0,1,0,5,spotify,11.2,0.11,0.39,0.61,0.72,0.0,0.0,-0.18,0.67,0.38,0.62
2,6,26,Saturn,SZA,Top Dawg Entertainment/RCA Records,17,16,6,17,-0.01,-0.06,-0.01,5,5,3,14,0.0,0.0,0.02,49,48,2,17,-0.02,-0.02,0.02,0,0,0,0,0.0,0.0,0.0,54,54,2,17,0.0,0.0,0.04,37,40,5,17,0.02,0.08,0.04,5128633,0,0,0,0,1,0,5,radio,-0.5,0.02,0.37,0.36,-0.88,0.0,0.0,-0.21,0.1,0.0,0.0
2,6,26,Lunch,Billie Eilish,Darkroom/Interscope Records,18,14,5,5,-0.04,-0.29,-0.03,28,28,26,5,0.0,0.0,-0.1,20,13,5,5,-0.14,-0.54,-0.08,0,0,0,0,0.0,0.0,0.0,27,15,6,5,-0.12,-0.8,-0.1,12,10,4,5,-0.01,-0.2,-0.01,9340963,0,1,1,0,1,0,5,spotify,-7.75,-0.06,0.21,0.21,0.16,0.0,0.0,-0.28,-0.74,0.0,0.0
2,6,26,We Can't Be Friends (Wait For Your Love),Ariana Grande,Republic Records,19,18,1,15,-0.01,-0.06,0.0,10,9,4,13,-0.02,-0.11,0.04,46,39,1,15,-0.14,-0.18,-0.08,0,0,0,0,0.0,0.0,0.0,66,72,2,15,0.06,0.08,-0.08,35,32,2,15,-0.02,-0.09,0.0,5486866,1,1,0,0,1,0,5,radio,-2.5,-0.04,0.35,0.49,-0.72,0.0,0.0,0.51,-0.18,1.0,0.0
2,6,26,Austin,Dasha,Warner Records,20,19,19,15,-0.01,-0.05,-0.02,40,44,40,4,0.08,0.09,0.02,22,21,19,12,-0.02,-0.05,0.02,20,19,6,14,-0.04,-0.05,0.12,0,0,0,0,0.0,0.0,0.07,29,21,20,15,-0.04,-0.38,-0.06,6072328,0,0,1,0,1,0,5,hot100,-0.6,0.02,0.34,0.0,0.36,0.36,0.0,-0.67,-0.38,-0.12,-0.13
2,6,26,Whiskey Whiskey,Moneybagg Yo Featuring Morgan Wallen,CMG/N-Less/Interscope Records,21,0,21,1,0.8,0.0,0.0,0,0,0,0,0.0,0.0,0.0,15,0,15,1,0.72,0.0,0.0,5,0,5,1,0.84,0.0,0.0,69,0,5,1,0.32,0.0,0.0,75,0,75,1,0.0,0.0,0.0,3925392,1,0,0,0,1,0,5,sales,67.0,0.0,0.23,0.31,0.0,-0.1,0.0,0.61,0.0,-0.87,0.0
2,6,26,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,Warner Records,22,24,1,43,0.02,0.08,0.03,0,0,0,0,0.0,0.0,0.0,14,18,1,43,0.08,0.22,0.08,0,0,0,0,0.0,0.0,0.0,24,25,1,43,0.01,0.04,0.04,14,18,1,43,0.02,0.22,0.02,7458185,1,0,1,0,1,0,4,streaming,3.25,0.04,0.13,0.17,0.0,0.0,0.0,-0.01,0.0,-0.0,0.0
2,6,26,Feather,Sabrina Carpenter,Island Records,23,22,21,29,-0.01,-0.05,-0.06,11,10,5,24,-0.02,-0.1,0.02,47,0,47,1,0.08,0.0,0.08,0,0,0,0,0.0,0.0,0.0,77,0,77,1,0.24,0.0,0.24,31,44,20,30,0.06,0.3,0.0,5812847,0,1,1,0,1,0,5,radio,7.1,0.07,0.38,0.62,-0.72,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Miles On It,Marshmello & Kane Brown,RCA Records Label Nashville,24,28,21,7,0.04,0.14,0.08,46,50,46,2,0.08,0.08,0.06,25,27,19,7,0.04,0.07,0.18,16,15,11,7,-0.04,-0.07,0.12,0,0,0,0,0.0,0.0,0.0,91,97,68,7,0.03,0.06,0.14,3641754,1,0,0,0,1,0,5,sales,3.0,0.12,0.32,0.0,0.42,0.14,-0.28,0.0,-0.14,-0.03,0.07
2,6,26,Wanna Be,GloRilla & Megan Thee Stallion,CMG/Interscope Records,25,20,11,11,-0.05,-0.25,0.0,0,0,0,0,0.0,0.0,0.0,23,19,9,11,-0.08,-0.21,0.0,0,0,0,0,0.0,0.0,0.0,37,34,3,11,-0.03,-0.09,0.08,0,0,0,0,0.0,0.0,0.0,0,1,0,0,0,1,0,3,streaming,-5.33,0.08,0.21,0.0,0.0,0.0,0.0,0.0,0.01,-0.92,0.0
2,6,26,Lovin On Me,Jack Harlow,Generation Now/Atlantic,26,26,1,32,0.0,0.0,0.04,14,14,1,31,0.0,0.0,0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,107,89,1,32,-0.09,-0.2,-0.09,3410324,0,0,0,0,1,0,3,radio,-9.0,0.0,0.22,0.0,0.0,0.0,0.0,-0.08,0.98,-0.28,0.0
2,6,26,High Road,Koe Wetzel & Jessie Murph,Columbia,27,29,27,2,0.02,0.07,-0.7,0,0,0,0,0.0,0.0,0.0,21,24,21,2,0.06,0.12,-0.48,17,10,10,2,-0.28,-0.7,-0.92,11,79,11,2,0.68,0.86,0.46,22,36,22,2,0.07,0.39,0.07,6475685,1,0,1,0,1,0,5,apple,11.0,-0.31,0.25,0.0,0.0,0.26,0.0,0.07,0.0,-1.0,0.0
2,6,26,Stick Season,Noah Kahan,Mercury Records/Republic Records,28,27,9,38,-0.01,-0.04,0.01,44,37,9,19,-0.14,-0.19,0.06,30,29,3,35,-0.02,-0.03,0.0,0,0,0,0,0.0,0.0,0.0,39,37,11,33,-0.02,-0.05,-0.03,19,20,2,86,0.0,0.05,0.0,6787616,0,0,1,0,1,0,5,spotify,-3.7,0.01,0.33,0.3,0.28,0.0,0.0,0.35,-0.22,-0.3,0.0
2,6,26,BAND4BAND,Central Cee & Lil Baby,Columbia,29,23,18,4,-0.06,-0.26,-0.01,0,0,0,0,0.0,0.0,0.0,26,16,13,4,-0.2,-0.62,-0.14,0,0,0,0,0.0,0.0,0.0,14,10,8,4,-0.04,-0.4,-0.02,26,16,12,4,-0.05,-0.62,-0.03,6203255,1,0,1,0,1,0,4,apple,-8.75,-0.05,0.2,0.01,0.0,0.0,0.0,0.85,0.0,0.0,0.0
2,6,26,I Am Not Okay,Jelly Roll,BBR Music Group/Jelly Roll,30,0,30,1,0.71,0.0,0.0,0,0,0,0,0.0,0.0,0.0,37,0,37,1,0.28,0.0,0.0,2,5,2,2,0.12,0.6,0.0,0,0,0,0,0.0,0.0,0.0,177,0,177,1,0.0,0.0,0.0,2686037,0,0,0,0,1,0,4,sales,37.0,0.0,0.39,0.0,0.0,-0.66,0.0,0.0,-0.45,-0.15,-0.19
2,6,26,Gata Only,FloyyMenor X Cris Mj,FloyyMenor under exclusive license to UnitedMasters LLC,31,31,27,14,0.0,0.0,-0.08,0,0,0,0,0.0,0.0,0.0,27,25,17,11,-0.04,-0.08,-0.18,0,0,0,0,0.0,0.0,0.0,31,24,13,12,-0.07,-0.29,-0.08,32,24,13,15,-0.04,-0.33,-0.06,5752440,0,0,0,0,1,0,4,streaming,-5.0,-0.1,0.21,0.15,0.0,0.0,0.0,0.54,0.0,0.0,0.0
2,6,26,Yeah Glo!,GloRilla,CMG/Interscope Records,32,32,28,19,0.0,0.0,0.04,30,27,24,10,-0.06,-0.11,-0.02,0,0,0,0,0.0,0.0,0.02,0,0,0,0,0.0,0.0,0.0,32,33,5,18,0.01,0.03,0.05,49,38,38,15,-0.06,-0.29,-0.08,4670229,0,0,0,0,1,0,4,radio,-3.5,0.0,0.23,0.08,0.0,0.0,0.0,0.58,0.58,0.0,0.0
2,6,26,Ain't No Love In Oklahoma,Luke Combs,Atlantic Records,33,30,23,5,-0.03,-0.1,-0.02,38,39,38,4,0.02,0.03,-0.06,0,0,0,0,0.0,0.0,-0.08,19,17,8,6,-0.08,-0.12,0.08,92,65,12,2,-0.27,-0.42,-0.63,137,51,30,5,-0.43,-1.69,-0.41,3037557,0,1,0,0,1,0,5,sales,-15.8,-0.19,0.34,0.24,0.0,0.0,0.0,0.47,-0.1,-0.15,0.27
2,6,26,Slow It Down,Benson Boone,"Night Street Records, Inc./Warner Records Inc.",34,36,34,13,0.02,0.06,-0.02,50,0,50,1,0.02,0.0,0.02,35,44,29,8,0.18,0.2,0.16,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,27,29,22,13,0.01,0.07,0.01,6163085,0,1,1,0,1,0,4,spotify,5.75,0.04,0.41,0.0,0.3,0.0,0.0,0.0,1.0,0.0,0.0
2,6,26,Remember Him That Way,Luke Combs,Seven Ridges Records/Columbia Nashville,35,0,35,1,0.66,0.0,0.0,0,0,0,0,0.0,0.0,0.0,31,0,31,1,0.4,0.0,0.0,15,0,15,1,0.44,0.0,0.0,74,0,26,1,0.27,0.0,0.0,76,0,76,1,0.0,0.0,0.0,3886946,0,1,0,0,1,0,5,sales,44.25,0.0,0.27,0.36,0.0,-0.02,0.0,0.0,0.0,0.0,0.0
2,6,26,Chihiro,Billie Eilish,Darkroom/Interscope Records,36,25,12,5,-0.11,-0.44,-0.07,0,0,0,0,0.0,0.0,0.0,28,17,7,5,-0.22,-0.65,-0.22,0,0,0,0,0.0,0.0,0.0,23,17,7,5,-0.06,-0.35,-0.04,16,13,7,5,-0.02,-0.23,-0.01,6962094,0,1,1,0,1,0,4,spotify,-10.12,-0.08,0.22,0.15,0.0,0.0,0.0,0.24,0.0,0.0,0.0
2,6,26,End Of Beginning,Djo,Djo,37,34,11,18,-0.03,-0.09,-0.04,21,26,21,10,0.1,0.19,0.04,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,41,34,3,18,-0.04,-0.21,-0.04,5063104,0,0,0,0,1,0,3,radio,1.17,-0.01,0.2,0.0,0.0,0.0,0.0,0.99,0.0,0.0,0.0
2,6,26,Get It Sexyy,Sexyy Red,Rebel/gamma.,38,33,20,14,-0.05,-0.15,-0.02,33,35,33,9,0.04,0.06,0.0,0,0,0,0,0.0,0.0,0.2,0,0,0,0,0.0,0.0,0.0,21,18,1,14,-0.03,-0.17,0.03,85,64,28,14,-0.1,-0.33,-0.02,3701026,0,0,0,0,1,0,4,apple,-3.62,0.05,0.26,-0.22,0.0,0.0,0.0,0.2,-0.33,0.0,0.0
2,6,26,The Man He Sees In Me,Luke Combs,Seven Ridges Records/Columbia Nashville,39,58,39,2,0.19,0.33,-0.24,0,0,0,0,0.0,0.0,0.0,32,0,32,1,0.38,0.0,0.38,0,0,0,0,0.0,0.0,0.0,78,0,78,1,0.23,0.0,0.23,24,58,24,2,0.17,0.59,0.17,6304011,0,1,0,0,1,0,4,spotify,24.25,0.14,0.34,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Bulletproof,Nate Smith,Unknown,40,37,37,11,-0.03,-0.08,-0.1,26,29,26,9,0.06,0.1,0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,radio,1.5,-0.04,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Greedy,Tate McRae,RCA Records Label,41,38,3,40,-0.03,-0.08,-0.03,24,19,3,37,-0.1,-0.26,-0.1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,102,102,4,40,0.0,0.0,0.04,3451203,0,0,0,0,1,0,3,radio,-6.5,-0.03,0.26,0.0,0.0,0.0,0.0,0.01,0.12,0.0,0.0
2,6,26,Agora Hills,Doja Cat,Kemosabe Records/RCA Records,42,40,7,39,-0.02,-0.05,-0.04,13,11,2,32,-0.04,-0.18,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,radio,-3.0,-0.04,0.18,0.0,0.0,0.0,0.0,0.79,0.0,0.0,0.0
2,6,26,Where It Ends,Bailey Zimmerman,Warner Music Nashville/Elektra,43,46,32,25,0.03,0.07,0.06,18,16,11,15,-0.04,-0.12,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,183,179,38,11,-0.02,-0.02,0.12,2648322,0,0,0,0,1,0,3,radio,-1.0,0.09,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Stargazing,Myles Smith,RCA Records Label,44,45,41,6,0.01,0.02,0.05,0,0,0,0,0.0,0.0,0.0,40,36,34,4,-0.08,-0.11,-0.04,23,0,10,3,0.12,0.0,0.12,0,0,0,0,0.0,0.0,0.0,34,26,24,6,-0.04,-0.31,-0.03,5558643,0,0,0,0,1,0,4,sales,0.25,0.02,0.4,0.0,0.0,0.12,0.0,0.0,0.0,0.04,-0.19
2,6,26,I Can Do It With A Broken Heart,Taylor Swift,Taylor Swift,45,44,3,9,-0.01,-0.02,0.09,0,0,0,0,0.0,0.0,0.0,39,34,4,9,-0.1,-0.15,0.04,0,0,0,0,0.0,0.0,0.0,61,40,3,9,-0.21,-0.52,-0.16,28,25,3,9,-0.02,-0.12,0.01,6118747,0,1,1,0,1,0,4,spotify,-8.38,-0.0,0.33,0.47,0.0,0.0,0.0,0.12,0.22,0.04,0.0
2,6,26,I Like The Way You Kiss Me,Artemas,Artemas,46,42,12,13,-0.04,-0.1,0.02,0,0,0,0,0.0,0.0,0.0,44,35,8,12,-0.18,-0.26,-0.14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,30,22,3,13,-0.04,-0.36,-0.02,5843471,0,0,0,0,1,0,3,spotify,-8.67,-0.05,0.36,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2,6,26,Devil Is A Lie,Tommy Richman,PULSE Records,47,0,47,1,0.54,0.0,0.0,0,0,0,0,0.0,0.0,0.0,38,0,38,1,0.26,0.0,0.0,0,0,0,0,0.0,0.0,0.0,93,0,37,1,0.08,0.0,0.0,52,0,52,1,0.0,0.0,0.0,4641117,0,1,1,0,1,0,4,streaming,29.33,0.0,0.39,0.67,0.0,0.0,0.0,0.96,0.0,0.0,0.0
2,6,26,Whatever She Wants,Bryson Tiller,TrapSoul/RCA Records,48,48,19,18,0.0,0.0,0.03,32,36,32,7,0.08,0.11,0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,44,42,2,18,-0.02,-0.05,-0.01,92,69,7,18,-0.12,-0.33,-0.08,3620538,0,0,0,0,1,0,4,radio,-1.83,-0.01,0.27,-0.02,0.0,0.0,0.0,0.65,0.0,0.0,0.0
2,6,26,Sweet Dreams,Koe Wetzel,Columbia,49,35,35,5,-0.14,-0.4,-0.29,0,0,0,0,0.0,0.0,0.0,41,28,28,5,-0.26,-0.46,-0.66,0,0,0,0,0.0,0.0,0.0,20,26,20,5,0.06,0.23,0.02,123,53,53,5,-0.35,-1.32,-0.43,3168243,0,0,1,0,1,0,4,apple,-17.25,-0.34,0.34,-0.42,0.0,0.0,0.0,0.88,0.0,0.0,0.0
2,6,26,One Of Wun,Gunna,300 Entertainment,50,39,26,6,-0.11,-0.28,-0.03,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.24,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,56,39,23,6,-0.08,-0.44,0.0,4409804,0,0,0,0,1,0,2,hot100,-9.75,0.1,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Type Shit,"Future, Metro Boomin, Travis Scott & Playboi Carti",Wilburn Holding Co./Boominati/Epic/Republic,51,43,2,13,-0.08,-0.19,-0.02,0,0,0,0,0.0,0.0,0.0,45,33,2,13,-0.24,-0.36,-0.18,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,53,42,3,13,-0.06,-0.26,-0.01,4636600,1,0,0,0,1,0,3,streaming,-12.5,-0.07,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Euphoria,Kendrick Lamar,"Kendrick Lamar, under exclusive license to Interscope Records",52,47,3,8,-0.05,-0.11,0.09,0,0,0,0,0.0,0.0,0.0,50,40,3,8,-0.2,-0.25,0.02,0,0,0,0,0.0,0.0,0.0,38,27,2,7,-0.11,-0.41,-0.03,45,35,3,8,-0.05,-0.29,0.0,4986741,0,1,0,0,1,0,4,apple,-10.25,0.03,0.38,0.16,0.0,0.0,0.0,0.5,0.0,1.0,0.0
2,6,26,Dirt Cheap,Cody Johnson,CoJo Music/Warner Music Nashville,53,56,53,9,0.03,0.05,0.04,31,34,31,8,0.06,0.09,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,radio,4.5,0.01,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Red Wine Supernova,Chappell Roan,Chappell Roan PS/ Island,54,67,54,3,0.13,0.19,0.05,0,0,0,0,0.0,0.0,0.0,48,0,48,1,0.06,0.0,0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,23,33,23,11,0.05,0.3,0.01,6367557,0,1,1,0,1,0,3,spotify,8.0,0.04,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Hot To Go!,Chappell Roan,Chappell Roan PS/ Island,55,68,55,3,0.13,0.19,0.01,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,20,41,20,10,0.1,0.51,0.05,6614567,0,1,1,0,1,0,2,spotify,11.75,0.03,0.22,0.0,0.0,0.0,0.0,-0.14,-0.18,-0.68,-0.02
2,6,26,Wild Ones,Jessie Murph & Jelly Roll,Columbia,56,55,35,37,-0.01,-0.02,-0.03,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,182,160,54,37,-0.11,-0.14,-0.15,2655585,1,0,1,0,1,0,2,hot100,-6.0,-0.09,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Wildflower,Billie Eilish,Darkroom/Interscope Records,57,41,17,5,-0.16,-0.39,-0.07,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.14,0,0,0,0,0.0,0.0,0.0,33,23,5,5,-0.1,-0.43,-0.11,47,30,11,5,-0.08,-0.57,-0.04,4822341,0,1,1,0,1,0,3,apple,-11.5,-0.02,0.23,0.1,0.0,0.0,0.0,0.72,0.0,0.0,0.0
2,6,26,Attitude,Don Toliver Featuring Charlie Wilson & Cash Cobain,Cactus Jack / Atlantic,58,0,58,2,0.43,0.0,0.38,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,1,0,1,0,1,0,1,hot100,43.0,0.38,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,U My Everything,Sexyy Red & Drake,Rebel/gamma.,59,53,44,4,-0.06,-0.11,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,12,11,11,4,-0.01,-0.09,-0.01,0,0,0,0,0.0,0.0,0.22,0,1,0,0,0,1,0,2,apple,-3.5,0.06,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Illusion,Dua Lipa,Warner Records,60,59,43,10,-0.01,-0.02,-0.01,19,21,19,8,0.04,0.1,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,1,0,1,0,2,radio,1.5,-0.01,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Brother Stone,Don Toliver Featuring Kodak Black,Cactus Jack / Atlantic,61,0,61,1,0.4,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,73,0,29,1,0.28,0.0,0.0,63,0,63,1,0.0,0.0,0.0,4136425,1,0,1,0,1,0,3,hot100,34.0,0.0,0.33,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Nasty,Tinashe,"Tinashe Music Inc., under exclusive license to Nice Life Recording Company",62,69,62,3,0.07,0.1,-0.14,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,97,0,97,1,0.04,0.0,0.04,61,66,61,3,0.02,0.08,-0.2,4245136,0,0,0,0,1,0,3,spotify,4.5,-0.1,0.4,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,We Ride,Bryan Martin,Average Joes Entertainment,63,62,61,11,-0.01,-0.02,0.0,23,24,23,12,0.02,0.04,-0.06,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,170,163,150,19,-0.04,-0.04,-0.02,2735714,0,0,0,0,1,0,3,radio,-0.83,-0.04,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Down Bad,Taylor Swift,Taylor Swift,64,54,2,9,-0.1,-0.19,-0.02,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,35,30,2,9,-0.05,-0.17,-0.02,62,54,2,9,-0.04,-0.15,0.04,4147881,0,1,1,0,1,0,3,apple,-6.33,0.0,0.26,0.04,0.0,0.0,0.0,0.78,0.0,0.0,0.0
2,6,26,Si No Quieres No,Luis R Conriquez x Neton Vega,Kartel Music,65,57,53,7,-0.08,-0.14,-0.04,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,80,80,73,4,0.0,0.0,0.07,89,74,62,7,-0.08,-0.2,-0.02,3653829,0,0,0,0,1,0,3,hot100,-7.75,0.0,0.36,0.36,0.0,0.0,0.0,0.03,0.0,0.0,0.0
2,6,26,Think I'm In Love With You,Chris Stapleton,Mercury Nashville,66,50,49,7,-0.16,-0.32,-0.17,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,25,23,7,7,-0.08,-0.09,0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,2,sales,-12.0,0.02,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Wind Up Missin' You,Tucker Wetmore,Tucker Wetmore,67,63,63,12,-0.04,-0.06,-0.2,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,63,90,63,2,0.27,0.3,0.16,54,49,49,12,-0.02,-0.1,-0.13,4480520,0,0,0,0,1,0,3,spotify,6.83,-0.06,0.32,0.36,0.0,0.0,0.0,-0.17,0.0,0.0,0.0
2,6,26,Wine Into Whiskey,Tucker Wetmore,Tucker Wetmore,68,78,68,13,0.1,0.13,-0.08,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,hot100,10.0,-0.08,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,Close To You,Gracie Abrams,"Gracie Abrams, under exclusive license to Interscope Records",69,49,49,2,-0.2,-0.41,-0.72,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,-0.12,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,39,27,27,2,-0.06,-0.44,-0.06,5073144,0,0,0,0,1,0,2,spotify,-13.0,-0.3,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,6,26,L'amour De Ma Vie,Billie Eilish,Darkroom/Interscope Records,70,51,22,5,-0.19,-0.37,-0.15,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.18,0,0,0,0,0.0,0.0,0.0,53,38,18,5,-0.15,-0.39,-0.13,71,46,16,5,-0.12,-0.54,-0.07,4022592,0,1,1,0,1,0,3,apple,-15.5,-0.04,0.31,0.18,0.0,0.0,0.0,0.49,0.0,0.0,0.0
2,6,26,The Thin Grey Line,$uicideboy$,G59 Records,71,0,71,1,0.3,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,46,0,46,3,0.0,0.0,0.0,4972737,0,0,0,0,1,0,2,spotify,30.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
