date,rank,track,artist,str_last_week,str_peak,str_woc
1/6/2024,1,Rockin' Around The Christmas Tree,Brenda Lee,1,1,50
1/6/2024,2,All I Want For Christmas Is You,Mariah Carey,2,1,62
1/6/2024,3,Jingle Bell Rock,Bobby Helms,3,2,43
1/6/2024,4,Last Christmas,Wham!,4,3,41
1/6/2024,5,A Holly Jolly Christmas,Burl Ives,5,3,39
1/6/2024,6,It's The Most Wonderful Time Of The Year,Andy Williams,6,3,40
1/6/2024,7,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,8,5,35
1/6/2024,8,Santa Tell Me,Ariana Grande,7,7,26
1/6/2024,9,Sleigh Ride,The Ronettes,10,8,32
1/6/2024,10,Underneath The Tree,Kelly Clarkson,9,8,26
1/6/2024,11,Feliz Navidad,Jose Feliciano,14,7,30
1/6/2024,12,The Christmas Song (Merry Christmas To You),"Nat ""King"" Cole",11,5,39
1/6/2024,13,White Christmas (1947),Bing Crosby With Ken Darby Singers & John Scott Trotter & His Orchestra,15,10,24
1/6/2024,14,Christmas (Baby Please Come Home),Darlene Love,17,8,25
1/6/2024,15,Jingle Bells,Frank Sinatra With The Orchestra & Chorus Of Gordon Jenkins,16,15,15
1/6/2024,16,Deck The Halls,Nat King Cole,18,13,20
1/6/2024,17,Blue Christmas,Elvis Presley,19,17,16
1/6/2024,18,Santa Baby,Eartha Kitt With Henri Rene And His Orchestra,23,18,16
1/6/2024,19,Lovin On Me,Jack Harlow,13,1,7
1/6/2024,20,Run Rudolph Run,Chuck Berry,22,6,26
1/6/2024,21,Little Saint Nick,The Beach Boys,25,21,17
1/6/2024,22,It's Beginning To Look A Lot Like Christmas,Perry Como And The Fontane Sisters With Mitchell Ayres And His Orchestra,12,5,28
1/6/2024,23,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,20,14,22
1/6/2024,24,It's Beginning To Look A Lot Like Christmas,Michael Buble,21,11,22
1/6/2024,25,Wonderful Christmastime,Paul McCartney,31,23,17
1/6/2024,26,Please Come Home For Christmas,Eagles,26,26,13
1/6/2024,27,Santa Claus Is Comin' To Town,Jackson 5,29,27,15
1/6/2024,28,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,24,1,18
1/6/2024,29,"You're A Mean One, Mr. Grinch",Thurl Ravenscroft,28,25,16
1/6/2024,30,Mistletoe,Justin Bieber,-,29,7
1/6/2024,31,Have Yourself A Merry Little Christmas,Michael Buble,42,27,16
1/6/2024,32,Happy Holiday / The Holiday Season,Andy Williams,34,14,23
1/6/2024,33,Christmastime Is Here,Vince Guaraldi Trio,39,26,9
1/6/2024,34,Like It's Christmas,Jonas Brothers,30,30,9
1/6/2024,35,This Christmas,Donny Hathaway,35,27,9
1/6/2024,36,Merry Christmas,Ed Sheeran & Elton John,45,34,4
1/6/2024,37,Winter Wonderland,Darlene Love,40,33,9
1/6/2024,38,Happy Xmas (War Is Over),John & Yoko/The Plastic Ono Band With The Harlem Community Choir,49,34,7
1/6/2024,39,I Saw Mommy Kissing Santa Claus,Jackson 5,-,39,1
1/6/2024,40,Baby It's Cold Outside,Dean Martin,46,23,10
1/6/2024,41,Rudolph The Red-Nosed Reindeer,Gene Autry & The Pinafores,33,6,35
1/6/2024,42,Hallelujah,Pentatonix,-,17,7
1/6/2024,43,(There's No Place Like) Home For The Holidays (1954),Perry Como With Mitchell Ayers And His Orchestra,48,41,3
1/6/2024,44,You Make It Feel Like Christmas,Gwen Stefani Featuring Blake Shelton,41,39,6
1/6/2024,45,FTCU,Nicki Minaj,27,27,3
1/6/2024,46,Last Night,Morgan Wallen,38,1,48
1/6/2024,47,Mele Kalikimaka (Merry Christmas),Bing Crosby & The Andrews Sisters,-,22,5
1/6/2024,48,Stick Season,Noah Kahan,44,15,10
1/6/2024,49,Cruel Summer,Taylor Swift,43,1,36
1/6/2024,50,Greedy,Tate McRae,36,8,15
1/13/2024,1,Lovin On Me,Jack Harlow,19,1,8
1/13/2024,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,28,1,19
1/13/2024,3,Cruel Summer,Taylor Swift,49,1,37
1/13/2024,4,FTCU,Nicki Minaj,45,4,4
1/13/2024,5,Last Night,Morgan Wallen,46,1,49
1/13/2024,6,Greedy,Tate McRae,50,6,16
1/13/2024,7,Stick Season,Noah Kahan,48,7,11
1/13/2024,8,Snooze,SZA,-,4,53
1/13/2024,9,Something In The Orange,Zach Bryan,-,3,88
1/13/2024,10,Lose Control,Teddy Swims,-,10,6
1/13/2024,11,Paint The Town Red,Doja Cat,-,1,20
1/13/2024,12,Thinkin' Bout Me,Morgan Wallen,-,6,42
1/13/2024,13,La Diabla,Xavi,-,13,1
1/13/2024,14,Agora Hills,Doja Cat,-,8,14
1/13/2024,15,Everybody,Nicki Minaj Featuring Lil Uzi Vert,-,15,3
1/13/2024,16,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,-,8,9
1/13/2024,17,Water,Tyla,-,17,9
1/13/2024,18,Fast Car,Luke Combs,-,2,36
1/13/2024,19,Fukumean,Gunna,-,1,26
1/13/2024,20,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,-,1,7
1/13/2024,21,My Love Mine All Mine,Mitski,-,14,11
1/13/2024,22,First Person Shooter,Drake Featuring J. Cole,-,1,10
1/13/2024,23,White Horse,Chris Stapleton,-,13,9
1/13/2024,24,Wild Ones,Jessie Murph & Jelly Roll,-,24,7
1/13/2024,25,Vampire,Olivia Rodrigo,-,1,22
1/13/2024,26,Never Lose Me,Flo Milli,-,26,1
1/13/2024,27,IDGAF,Drake Featuring Yeat,-,1,10
1/13/2024,28,Kill Bill,SZA,-,1,49
1/13/2024,29,Surround Sound,JID Featuring 21 Savage & Baby Tate,-,29,1
1/13/2024,30,Bellakeo,Peso Pluma & Anitta,-,30,1
1/13/2024,31,Pretty Little Poison,Warren Zeiders,-,31,4
1/13/2024,32,Exes,Tate McRae,-,21,3
1/13/2024,33,Wasted On You,Morgan Wallen,-,3,91
1/13/2024,34,La Victima,Xavi,-,34,1
1/13/2024,35,Dial Drunk,Noah Kahan With Post Malone,-,13,18
1/13/2024,36,Dance The Night,Dua Lipa,-,9,14
1/13/2024,37,Anti-Hero,Taylor Swift,-,1,53
1/13/2024,38,Calm Down,Rema & Selena Gomez,-,11,42
1/13/2024,39,Harley Quinn,Fuerza Regida & Marshmello,-,25,4
1/13/2024,40,Tennessee Whiskey,Chris Stapleton,-,16,83
1/13/2024,41,You Proof,Morgan Wallen,-,5,75
1/13/2024,42,Monaco,Bad Bunny,-,2,7
1/13/2024,43,What Was I Made For?,Billie Eilish,-,7,13
1/13/2024,44,I Know ?,Travis Scott,-,5,16
1/13/2024,45,Hey Driver,Zach Bryan Featuring The War And Treaty,-,5,8
1/13/2024,46,Flowers,Miley Cyrus,-,1,36
1/13/2024,47,You Broke My Heart,Drake,-,4,3
1/13/2024,48,Lil Boo Thang,Paul Russell,-,48,1
1/13/2024,49,500lbs,Lil Tecca,-,34,6
1/13/2024,50,Die For You,The Weeknd & Ariana Grande,-,1,45
1/20/2024,1,Lovin On Me,Jack Harlow,1,1,9
1/20/2024,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,2,1,20
1/20/2024,3,Stick Season,Noah Kahan,7,3,12
1/20/2024,4,Lose Control,Teddy Swims,10,4,7
1/20/2024,5,FTCU,Nicki Minaj,4,4,5
1/20/2024,6,Cruel Summer,Taylor Swift,3,1,38
1/20/2024,7,La Diabla,Xavi,13,7,2
1/20/2024,8,Greedy,Tate McRae,6,6,17
1/20/2024,9,Last Night,Morgan Wallen,5,1,50
1/20/2024,10,Snooze,SZA,8,4,54
1/20/2024,11,Something In The Orange,Zach Bryan,9,3,89
1/20/2024,12,Thinkin' Bout Me,Morgan Wallen,12,6,43
1/20/2024,13,Paint The Town Red,Doja Cat,11,1,21
1/20/2024,14,Agora Hills,Doja Cat,14,8,15
1/20/2024,15,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,16,8,10
1/20/2024,16,My Love Mine All Mine,Mitski,21,14,12
1/20/2024,17,White Horse,Chris Stapleton,23,13,10
1/20/2024,18,Everybody,Nicki Minaj Featuring Lil Uzi Vert,15,15,4
1/20/2024,19,Fast Car,Luke Combs,18,2,37
1/20/2024,20,Never Lose Me,Flo Milli,26,20,2
1/20/2024,21,Water,Tyla,17,17,10
1/20/2024,22,Wild Ones,Jessie Murph & Jelly Roll,24,22,8
1/20/2024,23,First Person Shooter,Drake Featuring J. Cole,22,1,11
1/20/2024,24,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,20,1,8
1/20/2024,25,Fukumean,Gunna,19,1,27
1/20/2024,26,Vampire,Olivia Rodrigo,25,1,23
1/20/2024,27,IDGAF,Drake Featuring Yeat,27,1,11
1/20/2024,28,Pretty Little Poison,Warren Zeiders,31,28,5
1/20/2024,29,Surround Sound,JID Featuring 21 Savage & Baby Tate,29,29,2
1/20/2024,30,What Was I Made For?,Billie Eilish,43,7,14
1/20/2024,31,Kill Bill,SZA,28,1,50
1/20/2024,32,La Victima,Xavi,34,32,2
1/20/2024,33,Exes,Tate McRae,32,21,4
1/20/2024,34,Bellakeo,Peso Pluma & Anitta,30,30,2
1/20/2024,35,Wasted On You,Morgan Wallen,33,3,92
1/20/2024,36,Dial Drunk,Noah Kahan With Post Malone,35,13,19
1/20/2024,37,I Know ?,Travis Scott,44,5,17
1/20/2024,38,You Broke My Heart,Drake,47,4,4
1/20/2024,39,500lbs,Lil Tecca,49,34,7
1/20/2024,40,Harley Quinn,Fuerza Regida & Marshmello,39,25,5
1/20/2024,41,Hey Driver,Zach Bryan Featuring The War And Treaty,45,5,9
1/20/2024,42,You Proof,Morgan Wallen,41,5,76
1/20/2024,43,Die For You,The Weeknd & Ariana Grande,50,1,46
1/20/2024,44,Tennessee Whiskey,Chris Stapleton,40,16,84
1/20/2024,45,Anti-Hero,Taylor Swift,37,1,54
1/20/2024,46,Popular,"The Weeknd, Playboi Carti & Madonna",-,29,2
1/20/2024,47,Monaco,Bad Bunny,42,2,8
1/20/2024,48,Truck Bed,HARDY,-,48,1
1/20/2024,49,Dance The Night,Dua Lipa,36,9,15
1/20/2024,50,Murder On The Dancefloor,Sophie Ellis-Bextor,-,50,1
1/27/2024,1,"Yes, And?",Ariana Grande,-,1,1
1/27/2024,2,Lovin On Me,Jack Harlow,1,1,10
1/27/2024,3,Redrum,21 Savage,-,3,1
1/27/2024,4,Nee-nah,"21 Savage, Travis Scott & Metro Boomin",-,4,1
1/27/2024,5,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,2,1,21
1/27/2024,6,All Of Me,21 Savage,-,6,1
1/27/2024,7,N.H.I.E.,21 Savage & Doja Cat,-,7,1
1/27/2024,8,Stick Season,Noah Kahan,3,3,13
1/27/2024,9,Lose Control,Teddy Swims,4,4,8
1/27/2024,10,Igual Que Un Angel,Kali Uchis & Peso Pluma,-,10,1
1/27/2024,11,Cruel Summer,Taylor Swift,6,1,39
1/27/2024,12,Last Night,Morgan Wallen,9,1,51
1/27/2024,13,La Diabla,Xavi,7,7,3
1/27/2024,14,Pop Ur Sht,"21 Savage, Young Thug & Metro Boomin",-,14,1
1/27/2024,15,FTCU,Nicki Minaj,5,4,6
1/27/2024,16,Something In The Orange,Zach Bryan,11,3,90
1/27/2024,17,Sneaky,21 Savage,-,17,1
1/27/2024,18,Greedy,Tate McRae,8,6,18
1/27/2024,19,Dangerous,"21 Savage, Lil Durk & Metro Boomin",-,19,1
1/27/2024,20,Never Lose Me,Flo Milli,20,20,3
1/27/2024,21,Should've Wore A Bonnet,21 Savage & Brent Faiyaz,-,21,1
1/27/2024,22,Snooze,SZA,10,4,55
1/27/2024,23,Thinkin' Bout Me,Morgan Wallen,12,6,44
1/27/2024,24,Prove It,21 Savage & Summer Walker,-,24,1
1/27/2024,25,Wild Ones,Jessie Murph & Jelly Roll,22,22,9
1/27/2024,26,Paint The Town Red,Doja Cat,13,1,22
1/27/2024,27,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,15,8,11
1/27/2024,28,My Love Mine All Mine,Mitski,16,14,13
1/27/2024,29,Agora Hills,Doja Cat,14,8,16
1/27/2024,30,La Victima,Xavi,32,30,3
1/27/2024,31,Fast Car,Luke Combs,19,2,38
1/27/2024,32,White Horse,Chris Stapleton,17,13,11
1/27/2024,33,Fukumean,Gunna,25,1,28
1/27/2024,34,Red Sky,"21 Savage, Tommy Newport & Mikky Ekko",-,34,1
1/27/2024,35,First Person Shooter,Drake Featuring J. Cole,23,1,12
1/27/2024,36,Water,Tyla,21,17,11
1/27/2024,37,Letter To My Brudda,21 Savage,-,37,1
1/27/2024,38,Everybody,Nicki Minaj Featuring Lil Uzi Vert,18,15,5
1/27/2024,39,Surround Sound,JID Featuring 21 Savage & Baby Tate,29,29,3
1/27/2024,40,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,24,1,9
1/27/2024,41,Vampire,Olivia Rodrigo,26,1,24
1/27/2024,42,Wasted On You,Morgan Wallen,35,3,93
1/27/2024,43,Murder On The Dancefloor,Sophie Ellis-Bextor,50,43,2
1/27/2024,44,See The Real,21 Savage,-,44,1
1/27/2024,45,What Was I Made For?,Billie Eilish,30,7,15
1/27/2024,46,Bellakeo,Peso Pluma & Anitta,34,30,3
1/27/2024,47,Pretty Little Poison,Warren Zeiders,28,28,6
1/27/2024,48,Exes,Tate McRae,33,21,5
1/27/2024,49,Just Like Me,"21 Savage, Burna Boy & Metro Boomin",-,49,1
1/27/2024,50,IDGAF,Drake Featuring Yeat,27,1,12
2/3/2024,1,Lovin On Me,Jack Harlow,2,1,11
2/3/2024,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,5,1,22
2/3/2024,3,Redrum,21 Savage,3,3,2
2/3/2024,4,"Yes, And?",Ariana Grande,1,1,2
2/3/2024,5,Beautiful Things,Benson Boone,-,5,1
2/3/2024,6,Lose Control,Teddy Swims,9,4,9
2/3/2024,7,Stick Season,Noah Kahan,8,3,14
2/3/2024,8,Never Lose Me,Flo Milli,20,8,4
2/3/2024,9,La Diabla,Xavi,13,7,4
2/3/2024,10,Igual Que Un Angel,Kali Uchis & Peso Pluma,10,10,2
2/3/2024,11,Something In The Orange,Zach Bryan,16,3,91
2/3/2024,12,Last Night,Morgan Wallen,12,1,52
2/3/2024,13,Cruel Summer,Taylor Swift,11,1,40
2/3/2024,14,Greedy,Tate McRae,18,6,19
2/3/2024,15,Thinkin' Bout Me,Morgan Wallen,23,6,45
2/3/2024,16,Nee-nah,"21 Savage, Travis Scott & Metro Boomin",4,4,2
2/3/2024,17,FTCU,Nicki Minaj,15,4,7
2/3/2024,18,Snooze,SZA,22,4,56
2/3/2024,19,Wild Ones,Jessie Murph & Jelly Roll,25,19,10
2/3/2024,20,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,27,8,12
2/3/2024,21,La Victima,Xavi,30,21,4
2/3/2024,22,My Love Mine All Mine,Mitski,28,14,14
2/3/2024,23,Agora Hills,Doja Cat,29,8,17
2/3/2024,24,Paint The Town Red,Doja Cat,26,1,23
2/3/2024,25,N.H.I.E.,21 Savage & Doja Cat,7,7,2
2/3/2024,26,White Horse,Chris Stapleton,32,13,12
2/3/2024,27,Fast Car,Luke Combs,31,2,39
2/3/2024,28,Murder On The Dancefloor,Sophie Ellis-Bextor,43,28,3
2/3/2024,29,Fukumean,Gunna,33,1,29
2/3/2024,30,Wasted On You,Morgan Wallen,42,3,94
2/3/2024,31,All Of Me,21 Savage,6,6,2
2/3/2024,32,Surround Sound,JID Featuring 21 Savage & Baby Tate,39,29,4
2/3/2024,33,Made For Me,Muni Long,-,33,1
2/3/2024,34,Water,Tyla,36,17,12
2/3/2024,35,Bellakeo,Peso Pluma & Anitta,46,30,4
2/3/2024,36,First Person Shooter,Drake Featuring J. Cole,35,1,13
2/3/2024,37,Pretty Little Poison,Warren Zeiders,47,28,7
2/3/2024,38,Prove It,21 Savage & Summer Walker,24,24,2
2/3/2024,39,No Caller ID,Megan Moroney,-,39,1
2/3/2024,40,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,40,1,10
2/3/2024,41,Vampire,Olivia Rodrigo,41,1,25
2/3/2024,42,What Was I Made For?,Billie Eilish,45,7,16
2/3/2024,43,Should've Wore A Bonnet,21 Savage & Brent Faiyaz,21,21,2
2/3/2024,44,Where The Wild Things Are,Luke Combs,-,44,1
2/3/2024,45,Act II: Date @ 8,4batz Featuring Drake,-,45,1
2/3/2024,46,I Know ?,Travis Scott,-,5,18
2/3/2024,47,Dial Drunk,Noah Kahan With Post Malone,-,13,20
2/3/2024,48,IDGAF,Drake Featuring Yeat,50,1,13
2/3/2024,49,Everybody,Nicki Minaj Featuring Lil Uzi Vert,38,15,6
2/3/2024,50,Exes,Tate McRae,48,21,6
2/10/2024,1,Hiss,Megan Thee Stallion,-,1,1
2/10/2024,2,Lovin On Me,Jack Harlow,1,1,12
2/10/2024,3,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,2,1,23
2/10/2024,4,Redrum,21 Savage,3,3,3
2/10/2024,5,Beautiful Things,Benson Boone,5,5,2
2/10/2024,6,Lose Control,Teddy Swims,6,4,10
2/10/2024,7,Never Lose Me,Flo Milli,8,7,5
2/10/2024,8,Stick Season,Noah Kahan,7,3,15
2/10/2024,9,La Diabla,Xavi,9,7,5
2/10/2024,10,Spin You Around (1/24),Morgan Wallen,-,10,1
2/10/2024,11,Something In The Orange,Zach Bryan,11,3,92
2/10/2024,12,Last Night,Morgan Wallen,12,1,53
2/10/2024,13,Cruel Summer,Taylor Swift,13,1,41
2/10/2024,14,Thinkin' Bout Me,Morgan Wallen,15,6,46
2/10/2024,15,Greedy,Tate McRae,14,6,20
2/10/2024,16,Igual Que Un Angel,Kali Uchis & Peso Pluma,10,10,3
2/10/2024,17,"Yes, And?",Ariana Grande,4,1,3
2/10/2024,18,Wild Ones,Jessie Murph & Jelly Roll,19,18,11
2/10/2024,19,Snooze,SZA,18,4,57
2/10/2024,20,Selfish,Justin Timberlake,-,20,1
2/10/2024,21,Made For Me,Muni Long,33,21,2
2/10/2024,22,Think U The Shit (Fart),Ice Spice,-,22,1
2/10/2024,23,FTCU,Nicki Minaj,17,4,8
2/10/2024,24,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,20,8,13
2/10/2024,25,La Victima,Xavi,21,21,5
2/10/2024,26,Agora Hills,Doja Cat,23,8,18
2/10/2024,27,Big Foot,Nicki Minaj,-,27,1
2/10/2024,28,My Love Mine All Mine,Mitski,22,14,15
2/10/2024,29,Paint The Town Red,Doja Cat,24,1,24
2/10/2024,30,White Horse,Chris Stapleton,26,13,13
2/10/2024,31,Fast Car,Luke Combs,27,2,40
2/10/2024,32,Nee-nah,"21 Savage, Travis Scott & Metro Boomin",16,4,3
2/10/2024,33,Popular,"The Weeknd, Playboi Carti & Madonna",-,29,3
2/10/2024,34,Pretty Little Poison,Warren Zeiders,37,28,8
2/10/2024,35,Wasted On You,Morgan Wallen,30,3,95
2/10/2024,36,Fukumean,Gunna,29,1,30
2/10/2024,37,Surround Sound,JID Featuring 21 Savage & Baby Tate,32,29,5
2/10/2024,38,Murder On The Dancefloor,Sophie Ellis-Bextor,28,28,4
2/10/2024,39,Water,Tyla,34,17,13
2/10/2024,40,First Person Shooter,Drake Featuring J. Cole,36,1,14
2/10/2024,41,Act II: Date @ 8,4batz Featuring Drake,45,41,2
2/10/2024,42,You Proof,Morgan Wallen,-,5,77
2/10/2024,43,I Know ?,Travis Scott,46,5,19
2/10/2024,44,One Of The Girls,"The Weeknd, Jennie & Lily-Rose Depp",-,44,1
2/10/2024,45,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,40,1,11
2/10/2024,46,Vampire,Olivia Rodrigo,41,1,26
2/10/2024,47,Where The Wild Things Are,Luke Combs,44,44,2
2/10/2024,48,Dial Drunk,Noah Kahan With Post Malone,47,13,21
2/10/2024,49,Tennessee Whiskey,Chris Stapleton,-,16,85
2/10/2024,50,Bellakeo,Peso Pluma & Anitta,35,30,5
2/17/2024,1,Beautiful Things,Benson Boone,5,1,3
2/17/2024,2,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,3,1,24
2/17/2024,3,Lovin On Me,Jack Harlow,2,1,13
2/17/2024,4,Hiss,Megan Thee Stallion,1,1,2
2/17/2024,5,Redrum,21 Savage,4,3,4
2/17/2024,6,Lose Control,Teddy Swims,6,4,11
2/17/2024,7,Stick Season,Noah Kahan,8,3,16
2/17/2024,8,Never Lose Me,Flo Milli,7,7,6
2/17/2024,9,Snooze,SZA,19,4,58
2/17/2024,10,Last Night,Morgan Wallen,12,1,54
2/17/2024,11,Cruel Summer,Taylor Swift,13,1,42
2/17/2024,12,Something In The Orange,Zach Bryan,11,3,93
2/17/2024,13,La Diabla,Xavi,9,7,6
2/17/2024,14,Greedy,Tate McRae,15,6,21
2/17/2024,15,Fast Car,Luke Combs,31,2,41
2/17/2024,16,Thinkin' Bout Me,Morgan Wallen,14,6,47
2/17/2024,17,Wild Ones,Jessie Murph & Jelly Roll,18,17,12
2/17/2024,18,Bandit,Don Toliver,-,18,1
2/17/2024,19,Made For Me,Muni Long,21,19,3
2/17/2024,20,Flowers,Miley Cyrus,-,1,37
2/17/2024,21,My Love Mine All Mine,Mitski,28,14,16
2/17/2024,22,Spin You Around (1/24),Morgan Wallen,10,10,2
2/17/2024,23,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,24,8,14
2/17/2024,24,"Yes, And?",Ariana Grande,17,1,4
2/17/2024,25,Igual Que Un Angel,Kali Uchis & Peso Pluma,16,10,4
2/17/2024,26,Agora Hills,Doja Cat,26,8,19
2/17/2024,27,Paint The Town Red,Doja Cat,29,1,25
2/17/2024,28,Selfish,Justin Timberlake,20,20,2
2/17/2024,29,Vampire,Olivia Rodrigo,46,1,27
2/17/2024,30,Pretty Little Poison,Warren Zeiders,34,28,9
2/17/2024,31,What Was I Made For?,Billie Eilish,-,7,17
2/17/2024,32,Exes,Tate McRae,-,21,7
2/17/2024,33,Anti-Hero,Taylor Swift,-,1,55
2/17/2024,34,La Victima,Xavi,25,21,6
2/17/2024,35,Water,Tyla,39,17,14
2/17/2024,36,Think U The Shit (Fart),Ice Spice,22,22,2
2/17/2024,37,Is It Over Now? (Taylor's Version) [From The Vault],Taylor Swift,45,1,12
2/17/2024,38,Praise Jah In The Moonlight,YG Marley,-,38,1
2/17/2024,39,Where The Wild Things Are,Luke Combs,47,39,3
2/17/2024,40,White Horse,Chris Stapleton,30,13,14
2/17/2024,41,FTCU,Nicki Minaj,23,4,9
2/17/2024,42,I Know ?,Travis Scott,43,5,20
2/17/2024,43,Wasted On You,Morgan Wallen,35,3,96
2/17/2024,44,One Call,Rich Amiri,-,44,1
2/17/2024,45,Kill Bill,SZA,-,1,51
2/17/2024,46,Popular,"The Weeknd, Playboi Carti & Madonna",33,29,4
2/17/2024,47,Act II: Date @ 8,4batz Featuring Drake,41,41,3
2/17/2024,48,Dial Drunk,Noah Kahan With Post Malone,48,13,22
2/17/2024,49,Fukumean,Gunna,36,1,31
2/17/2024,50,First Person Shooter,Drake Featuring J. Cole,40,1,15
2/24/2024,1,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,-,1,1
2/24/2024,2,Beautiful Things,Benson Boone,1,1,4
2/24/2024,3,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,2,1,25
2/24/2024,4,Texas Hold 'Em,Beyonce,-,4,1
2/24/2024,5,Lovin On Me,Jack Harlow,3,1,14
2/24/2024,6,Stick Season,Noah Kahan,7,3,17
2/24/2024,7,Lose Control,Teddy Swims,6,4,12
2/24/2024,8,Redrum,21 Savage,5,3,5
2/24/2024,9,Snooze,SZA,9,4,59
2/24/2024,10,Fuk Sumn,¥$: Ye & Ty Dolla $ign,-,10,1
2/24/2024,11,Back To Me,¥$: Ye & Ty Dolla $ign,-,11,1
2/24/2024,12,Never Lose Me,Flo Milli,8,7,7
2/24/2024,13,Cruel Summer,Taylor Swift,11,1,43
2/24/2024,14,Forever,Noah Kahan,-,14,1
2/24/2024,15,Last Night,Morgan Wallen,10,1,55
2/24/2024,16,La Diabla,Xavi,13,7,7
2/24/2024,17,Talking,¥$: Ye & Ty Dolla $ign Featuring North West,-,17,1
2/24/2024,18,Burn,¥$: Ye & Ty Dolla $ign,-,18,1
2/24/2024,19,Vultures,¥$: Ye & Ty Dolla $ign Featuring Lil Durk & Bump J,-,19,1
2/24/2024,20,Something In The Orange,Zach Bryan,12,3,94
2/24/2024,21,Yeah,Usher Featuring Lil Jon & Ludacris,-,21,1
2/24/2024,22,Fast Car,Luke Combs,15,2,42
2/24/2024,23,Stars,¥$: Ye & Ty Dolla $ign,-,23,1
2/24/2024,24,Thinkin' Bout Me,Morgan Wallen,16,6,48
2/24/2024,25,Greedy,Tate McRae,14,6,22
2/24/2024,26,Wild Ones,Jessie Murph & Jelly Roll,17,17,13
2/24/2024,27,16 Carriages,Beyonce,-,27,1
2/24/2024,28,Dial Drunk,Noah Kahan With Post Malone,48,13,23
2/24/2024,29,Paid,¥$: Ye & Ty Dolla $ign,-,29,1
2/24/2024,30,Do It,¥$: Ye & Ty Dolla $ign,-,30,1
2/24/2024,31,Made For Me,Muni Long,19,19,4
2/24/2024,32,Keys To My Life,¥$: Ye & Ty Dolla $ign,-,32,1
2/24/2024,33,Flowers,Miley Cyrus,20,1,38
2/24/2024,34,Hiss,Megan Thee Stallion,4,1,3
2/24/2024,35,Rich Baby Daddy,Drake Featuring Sexyy Red & SZA,23,8,15
2/24/2024,36,Get In With Me,BossMan Dlow,-,36,1
2/24/2024,37,La Victima,Xavi,34,21,7
2/24/2024,38,My Love Mine All Mine,Mitski,21,14,17
2/24/2024,39,Vampire,Olivia Rodrigo,29,1,28
2/24/2024,40,Paperwork,¥$: Ye & Ty Dolla $ign,-,40,1
2/24/2024,41,Pretty Little Poison,Warren Zeiders,30,28,10
2/24/2024,42,Agora Hills,Doja Cat,26,8,20
2/24/2024,43,Praise Jah In The Moonlight,YG Marley,38,38,2
2/24/2024,44,Paint The Town Red,Doja Cat,27,1,26
2/24/2024,45,Beg Forgiveness,¥$: Ye & Ty Dolla $ign,-,45,1
2/24/2024,46,Hoodrat,¥$: Ye & Ty Dolla $ign,-,46,1
2/24/2024,47,Water,Tyla,35,17,15
2/24/2024,48,One Call,Rich Amiri,44,44,2
2/24/2024,49,Where The Wild Things Are,Luke Combs,39,39,4
2/24/2024,50,My Boo,Usher And Alicia Keys,-,50,1
3/2/2024,1,Texas Hold 'Em,Beyonce,4,1,2
3/2/2024,2,Carnival,¥$: Ye & Ty Dolla $ign Featuring Rich The Kid & Playboi Carti,1,1,2
3/2/2024,3,Beautiful Things,Benson Boone,2,1,5
3/2/2024,4,I Remember Everything,Zach Bryan Featuring Kacey Musgraves,3,1,26
3/2/2024,5,Lose Control,Teddy Swims,7,4,13
3/2/2024,6,Lovin On Me,Jack Harlow,5,1,15
3/2/2024,7,Stick Season,Noah Kahan,6,3,18
3/2/2024,8,Redrum,21 Savage,8,3,6
3/2/2024,9,Snooze,SZA,9,4,60
3/2/2024,10,Last Night,Morgan Wallen,15,1,56
3/2/2024,11,Cruel Summer,Taylor Swift,13,1,44
3/2/2024,12,Never Lose Me,Flo Milli,12,7,8
3/2/2024,13,Something In The Orange,Zach Bryan,20,3,95
3/2/2024,14,La Diabla,Xavi,16,7,8
3/2/2024,15,Whatever She Wants,Bryson Tiller,-,15,1
3/2/2024,16,"Yes, And?",Ariana Grande,-,1,5
3/2/2024,17,Training Season,Dua Lipa,-,17,1
3/2/2024,18,Thinkin' Bout Me,Morgan Wallen,24,6,49
